"nom_complet","cd_ref","id_rang","regne","group1_inpn","group2_inpn","classe","ordre","famille","premiere_obs_commune","derniere_obs_commune","nbre_observations_commune","premiere_obs_pnm","derniere_obs_pnm","nbre_observations_pnm"
"Helictochloa versicolor subsp. versicolor (Vill.) Romero Zarco, 2011",718360,SSES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1875-07-12,2016-08-11,5,1500-12-31,2019-08-06,496
"Helictochloa versicolor (Vill.) Romero Zarco, 2011",717225,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2016-08-11,2016-08-11,1,1977-07-17,2022-06-28,15
"Helictotrichon sempervirens (Vill.) Pilg., 1938",101122,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1865-08-05,2016-07-16,16,1500-12-31,2020-06-27,477
"Hordeum murinum L., 1753",102974,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,,,,1986-12-31,2018-07-16,60
"Koeleria vallesiana (Honck.) Gaudin, 1808",104680,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2001-07-21,2016-07-16,2,1972-08-24,2022-06-28,46
"Lolium perenne L., 1753",106499,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2010-07-08,2010-07-08,2,2004-06-10,2019-06-04,135
"Melica ciliata L., 1753",107851,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2018-08-28,2018-08-28,4,1875-06-24,2021-07-25,272
"Nardus stricta L., 1753",109366,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1953-07-05,2022-06-29,165,1500-12-31,2022-06-29,3349
"Oreochloa seslerioides (All.) K.Richt., 1890",111236,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1874-07-30,2010-08-03,26,1500-12-31,2021-08-16,696
"Patzkea paniculata (L.) G.H.Loos, 2010",717369,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1500-12-31,2014-07-02,19,1500-12-31,2022-06-28,262
"Phleum alpinum L., 1753",113175,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1874-07-30,2010-07-06,5,1874-07-30,2022-06-21,561
"Phleum rhaeticum (Humphries) Rauschert, 1979",113224,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2008-07-11,2010-08-03,14,1979-08-04,2022-06-23,690
"Poa alpina L., 1753",114105,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1874-07-30,2020-07-29,57,1500-12-31,2022-06-26,4827
"Poa cenisia All., 1789",114151,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1980-07-07,2017-08-18,13,1500-12-31,2021-08-22,667
"Poa chaixii Vill., 1786",114153,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2010-07-06,2010-08-03,12,1879-08-01,2019-07-19,143
"Poa pratensis L., 1753",114332,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,2008-07-11,2019-06-06,22,1879-06-28,2020-08-10,465
"Rostraria cristata (L.) Tzvelev, 1971",118872,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,,,,1500-12-31,2010-06-08,19
"Sesleria caerulea (L.) Ard., 1763",123071,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Poales,Poaceae,1914-07-22,2020-09-02,49,1861-07-25,2022-06-28,3566
"Chelidonium majus L., 1753",90669,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Papaveraceae,2016-07-14,2019-06-16,4,1500-12-31,2020-05-24,59
"Papaver rhoeas L., 1753",112355,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Papaveraceae,2016-07-14,2019-06-16,2,1852-12-31,2019-06-16,136
"Aconitum lycoctonum L., 1753",80034,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,,,,1958-08-05,2022-06-20,44
"Aconitum napellus L., 1753",80037,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2022-06-29,2022-06-29,1,1974-08-17,2022-06-29,25
"Aconitum napellus subsp. burnatii (Gáyer) J.-M.Tison, 2010",618651,SSES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2001-07-06,2020-07-29,170,1500-12-31,2020-07-29,660
"Anemone alpina L., 1753",82596,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,1910-07-29,2019-06-06,32,1500-12-31,2022-06-23,1418
"Anemone hepatica L., 1753",82620,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,1975-12-31,2020-09-18,44,1879-01-01,2022-05-07,1720
"Aquilegia bertolonii Schott, 1853",83246,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,1910-07-29,2017-06-20,24,1500-12-31,2022-06-27,575
"Aquilegia vulgaris L., 1753",83267,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2019-06-16,2019-06-16,1,1852-12-31,2022-06-17,178
"Clematis vitalba L., 1753",91886,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2001-07-21,2020-07-08,8,1921-12-31,2020-07-15,548
"Helleborus foetidus L., 1753",101188,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2001-07-21,2020-09-18,42,1852-12-31,2022-06-26,1313
"Ranunculus kuepferi Greuter & Burdet, 1987",117081,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,1980-07-07,2019-06-06,29,1500-12-31,2022-06-21,1011
"Ranunculus platanifolius L., 1767",117174,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,,,,1500-12-31,2020-06-03,83
"Ranunculus trichophyllus Chaix, 1785",117255,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Ranunculales,Ranunculaceae,2012-08-11,2022-06-29,5,1962-08-03,2022-06-29,14
"Rhamnus alaternus L., 1753",117526,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rhamnaceae,,,,1949-12-31,2019-04-22,124
"Rhamnus pumila Turra, 1764",117548,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rhamnaceae,1910-07-29,2016-07-16,7,1500-12-31,2022-06-17,591
"Alchemilla pentaphyllea L., 1753",81140,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1500-12-31,2017-09-11,25,1500-12-31,2019-09-03,159
"Alchemilla saxatilis Buser, 1891",81159,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2008-07-08,2013-07-13,30,1500-12-31,2019-08-01,279
"Amelanchier ovalis Medik., 1793",82103,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1986-12-31,2019-06-06,38,1500-12-31,2022-06-24,1679
"Dryas octopetala L., 1753",95461,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1980-07-07,2020-07-08,39,1500-12-31,2022-06-28,924
"Fragaria vesca L., 1753",98865,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1975-12-31,2020-09-18,72,1903-12-31,2022-06-08,1489
"Geum montanum L., 1753",100208,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1980-07-07,2019-06-06,14,1500-12-31,2022-06-23,1646
"Geum rivale L., 1753",100215,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2010-07-08,2019-06-06,11,1500-12-31,2022-06-23,762
"Geum urbanum L., 1753",100225,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1910-07-29,2019-06-03,2,1910-07-29,2021-07-25,516
"Potentilla caulescens L., 1756",115431,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2001-07-21,2017-06-20,18,1897-08-01,2018-07-06,179
"Potentilla erecta (L.) Raeusch., 1797",115470,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1960-07-24,2022-06-29,43,1897-08-01,2022-06-29,875
"Potentilla grandiflora L., 1753",115498,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1980-07-07,2022-06-29,41,1500-12-31,2022-06-29,2181
"Potentilla neglecta Baumg., 1816",115566,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2019-06-05,2019-06-05,2,2010-05-26,2019-07-24,19
"Potentilla saxifraga Ardoino ex De Not., 1848",115637,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,,,,1500-12-31,2019-04-19,189
"Potentilla valderia L., 1759",115687,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1500-07-07,2020-08-30,76,1500-07-07,2021-09-21,1467
"Poterium sanguisorba L., 1753",115789,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2001-07-21,2019-06-05,19,1852-12-31,2021-07-30,1325
"Prunus mahaleb L., 1753",116096,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2007-06-06,2007-06-06,1,1500-12-31,2021-04-13,397
"Rosa canina L., 1753",118073,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2001-07-21,2013-07-13,10,1500-12-31,2019-06-07,816
"Rosa corymbifera Borkh., 1790",118121,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2013-07-13,2013-07-13,2,1500-12-31,2013-09-19,39
"Rosa montana Chaix, 1785",118343,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2014-07-02,2014-07-02,2,1500-12-31,2019-07-24,526
"Rubus idaeus L., 1753",119149,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1975-12-31,2020-07-08,49,1500-12-31,2022-06-17,1813
"Sibbaldia procumbens L., 1753",123176,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1500-12-31,2018-09-12,34,1500-12-31,2021-08-19,1051
"Sorbus aria (L.) Crantz, 1763",124306,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,1967-12-31,2019-06-05,21,1500-12-31,2022-03-07,1797
"Sorbus aucuparia L., 1753",124308,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Rosaceae,2016-07-16,2016-07-16,1,1965-08-29,2021-10-15,191
"Parietaria judaica L., 1756",112410,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Urticaceae,2019-06-03,2019-06-03,1,1904-06-28,2020-07-10,171
"Urtica dioica L., 1753",128268,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Rosales,Urticaceae,2001-07-21,2020-07-08,31,1500-12-31,2022-05-24,1756
"Osyris alba L., 1753",111840,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Santalales,Santalaceae,,,,1500-12-31,2019-05-12,89
"Thesium alpinum L., 1753",126287,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Santalales,Santalaceae,1865-07-04,2019-06-16,19,1500-12-31,2022-06-28,721
"Cotinus coggygria Scop., 1771",92631,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Sapindales,Anacardiaceae,2007-06-06,2019-06-16,3,1500-12-31,2019-11-08,534
"Pistacia terebinthus L., 1753",113748,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Sapindales,Anacardiaceae,,,,1953-07-31,2019-10-08,207
"Acer opalus Mill., 1768",79770,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Sapindales,Sapindaceae,,,,1500-12-31,2022-03-08,303
"Hylotelephium anacampseros (L.) H.Ohba, 1977",103155,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1980-07-07,2019-06-06,7,1500-12-31,2022-06-25,563
"Sedum acre L., 1753",122101,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1957-06-30,2020-07-08,13,1500-12-31,2022-06-17,458
"Sedum album L., 1753",122106,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,2014-07-02,2019-06-16,6,1500-12-31,2022-03-21,729
"Sedum alpestre Vill., 1779",122107,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,2003-07-09,2020-07-08,47,1500-12-31,2022-05-24,604
"Sedum annuum L., 1753",122116,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1980-07-07,2019-06-06,8,1500-12-31,2019-06-06,258
"Sedum dasyphyllum L., 1753",122150,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1982-12-31,2019-06-05,26,1500-12-31,2021-07-24,747
"Sedum montanum Perrier & Songeon, 1864",122211,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,2019-06-04,2019-06-04,2,1874-07-27,2022-05-24,315
"Sedum ochroleucum Chaix, 1785",122218,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1500-12-31,2019-06-06,11,1500-12-31,2020-06-11,360
"Sedum sediforme (Jacq.) Pau, 1909",122254,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,2014-07-02,2014-07-02,4,1879-12-31,2018-09-18,384
"Sedum sexangulare L., 1753",122256,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,2001-07-21,2001-07-21,2,1949-07-21,2019-06-05,39
"Sempervivum arachnoideum L., 1753",122419,ES,Plantae,Plantes vasculaires,Angiospermes,Equisetopsida,Saxifragales,Crassulaceae,1865-07-12,2020-07-08,73,1500-12-31,2022-06-28,3095
